Label,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
1,9.5,3.477898169151024,84.38863484067296,6.406940544639736,3.0464327904367376,14.707106781186548,72.0,91.89473684210526,101.0
2,2538.75,56.85452395541092,82.88350570698869,83.85745054003938,74.89232451947714,2357.2657274770927,71.0,120.98690300344659,153.0
3,67.0,9.23618154310838,88.56479459752516,19.277679710385563,8.321176097434488,78.8167568261897,70.0,100.59701492537313,111.0
4,3.25,2.0342144725641096,90.0,2.6017745423519636,1.538461538461538,5.414213562373095,108.0,113.3076923076923,116.0
5,2.75,1.8712051592547776,74.92930722396234,2.173064992070944,1.533678162302953,4.707106781186548,92.0,110.0909090909091,116.0
6,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,112.0,115.44444444444444,118.0
7,2.0,1.5957691216057308,90.0,2.23606797749979,1.0,4.0,102.0,108.25,120.0
8,19.5,4.982787485166879,81.33204421729442,6.310277748377536,4.122099354467481,16.77817459305202,101.0,122.03846153846153,131.0
9,2289.75,53.994446451068825,-26.250016470344846,153.95192888618058,47.54417310894945,2246.75301115801,75.0,138.89081777486626,164.0
10,25.5,5.698035485213008,36.31463356463505,8.02828724779193,5.73027991496492,30.29594154601839,106.0,123.55882352941177,136.0
11,15197.25,139.10334169683506,5.802787506114397,284.75289227595454,162.7555898933164,14582.219256543587,65.0,133.413331359292,171.0
12,33.25,6.506551687525748,89.24227790274156,9.650036897125164,7.182271551635297,35.33147545195113,68.0,122.16541353383458,135.0
13,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,115.0,126.5,133.0
14,9.0,3.385137501286538,-81.22871831790927,5.4797204838815725,2.227177078616868,11.828427124746192,86.0,117.72222222222223,130.0
15,4.5,2.393653682408596,90.0,3.415650255319866,1.632993161855452,7.0,92.0,106.94444444444444,119.0
16,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,104.0,110.0,116.0
17,2.75,1.8712051592547776,74.92930722396234,2.173064992070944,1.533678162302953,4.707106781186548,110.0,119.0909090909091,125.0
18,6.5,2.876813695875796,-82.08692296191373,3.8280532701885917,2.1212860048669966,8.414213562373096,92.0,97.1923076923077,104.0
19,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,101.0,103.5,106.0
20,11.25,3.7846987830302403,34.991251662870084,6.276862465333972,2.6045563231890863,14.242640687119284,66.0,76.93333333333334,98.0
21,3.5,2.111004122822376,45.0,2.390457218668787,1.7728105208558367,5.414213562373095,106.0,113.64285714285714,123.0
22,7.25,3.0382538898732494,45.0,4.913036844405174,2.3336447331984322,11.621320343559642,84.0,110.65517241379311,125.0
23,5.0,2.5231325220201604,-16.11893240360693,3.4035606700242047,1.8670229686493913,7.414213562373095,84.0,96.5,106.0
24,3.75,2.1850968611841584,0.0,2.8284271247461903,1.632993161855452,6.0,93.0,119.93333333333334,127.0
25,4.25,2.326213245840639,-65.09825712046546,2.847653258236741,1.853138828045374,6.414213562373095,105.0,116.88235294117646,123.0
26,17.25,4.686510657907603,-68.68888826470562,6.580503590146653,3.6689941078812174,16.071067811865476,92.0,113.95652173913044,126.0
27,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,102.0,109.77777777777777,118.0
28,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,93.0,97.77777777777777,100.0
29,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,100.0,111.5,118.0
30,18.5,4.853342309955121,2.4596594818249886,7.086192244840868,4.200061653281192,20.98528137423857,90.0,106.06756756756756,115.0
31,3.75,2.1850968611841584,45.0,2.309401076758503,2.0132891827388666,5.707106781186548,100.0,110.26666666666667,118.0
32,7.25,3.0382538898732494,-45.0,3.3009925362136054,2.8140973466349193,8.82842712474619,100.0,119.82758620689656,128.0
33,6.25,2.8209479177387813,-3.073312829823336,3.795163269785748,2.0884290161911534,8.414213562373096,80.0,106.84,120.0
34,40.5,7.1809610472257885,81.36514335098897,12.371263165055908,6.413197896917084,41.60660171779821,79.0,123.06172839506173,139.0
35,6.25,2.8209479177387813,27.165334267299176,3.4566212954289717,2.3393523077952447,8.414213562373096,97.0,113.04,124.0
36,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,75.0,92.0,98.0
37,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,86.0,111.66666666666667,121.0
38,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,104.0,115.5,122.0
39,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,98.0,104.25,111.0
40,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,92.0,105.66666666666667,113.0
41,9.0,3.385137501286538,-0.7455467758564875,4.294924014857037,2.6570285181214146,10.121320343559642,107.0,126.58333333333333,142.0
42,4.25,2.326213245840639,-24.901742879534538,2.847653258236741,1.8531388280453736,6.414213562373095,100.0,110.52941176470588,120.0
43,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,115.0,126.16666666666667,134.0
44,5.5,2.6462837142006137,44.999999999999986,2.9848100289785457,2.3636363636363633,7.414213562373096,104.0,114.27272727272727,122.0
45,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,116.0,125.77777777777777,132.0
46,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,118.0,123.22222222222223,127.0
47,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,91.0,97.44444444444444,101.0
48,34.5,6.627726932618989,65.24653478155848,10.37239484822639,5.354505019072736,36.95279579551077,92.0,131.29710144927537,143.0
49,7.25,3.0382538898732494,18.53042375468989,3.9702855882401673,2.3425891964435412,9.121320343559642,81.0,91.89655172413794,101.0
50,12.0,3.9088200952233594,-70.15780458798606,5.493343260001929,2.9557358258538295,13.242640687119286,101.0,125.8125,142.0
51,6.25,2.8209479177387813,69.10359273363936,3.259067089573786,2.532840639609419,8.414213562373096,86.0,99.44,112.0
52,4.25,2.326213245840639,-65.09825712046546,2.847653258236741,1.853138828045374,6.414213562373095,108.0,123.0,133.0
53,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,106.0,115.55555555555556,123.0
54,4.0,2.256758334191025,-45.0,2.23606797749979,2.23606797749979,6.0,102.0,112.8125,121.0
55,5.25,2.5854414729132054,-45.0,2.5448360411214073,2.5448360411214073,6.82842712474619,119.0,124.9047619047619,130.0
56,5.75,2.7057581899030048,-30.533200267598332,3.577799492431907,2.1105803182221363,8.414213562373096,92.0,113.82608695652173,126.0
57,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,113.0,120.58333333333333,126.0
58,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,110.0,119.22222222222223,124.0
59,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,102.0,107.0,113.0
60,120.75,12.399341717477219,46.56947369646604,26.58228464460866,11.972172950227895,121.23706704297267,69.0,103.80331262939958,120.0
61,9.25,3.431831258788849,9.167185598709636,5.099622440864631,2.65657693228577,11.82842712474619,120.0,135.51351351351352,144.0
62,10.75,3.6996385101659595,74.66159911407992,5.428761014661304,2.6083130467937155,12.82842712474619,99.0,128.97674418604652,145.0
63,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,106.0,122.33333333333333,133.0
64,13.75,4.1841419359420025,87.13046267728947,6.533949471829249,3.306052576476249,16.242640687119284,84.0,101.98181818181818,111.0
65,4.25,2.326213245840639,24.901742879534538,2.847653258236741,1.8531388280453736,6.414213562373095,82.0,89.23529411764706,98.0
66,3.75,2.1850968611841584,0.0,2.8284271247461903,1.632993161855452,6.0,96.0,116.2,125.0
67,30.0,6.180387232371033,85.52407398042797,11.24642672945619,4.420890714308856,34.31370849898476,83.0,126.96666666666667,141.0
68,26.25,5.781222885281108,89.52405277428026,10.794047084235533,4.270292216683619,26.899494936611667,69.0,100.06666666666666,116.0
69,8.0,3.1915382432114616,-3.4356080531577553,3.6287816056278013,2.9652793390602037,9.82842712474619,99.0,128.96875,136.0
70,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,129.0,136.77777777777777,145.0
71,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,93.0,104.5,110.0
72,4.0,2.256758334191025,-45.0,2.23606797749979,2.23606797749979,6.0,76.0,97.25,108.0
73,8.5,3.2897623212397704,62.07036210031653,4.143874384546549,2.6997245595719055,10.414213562373096,113.0,121.6470588235294,128.0
74,53.75,8.272643200907131,74.60960553716212,14.729661405339149,6.63346610849594,56.298989873223334,76.0,106.36279069767441,120.0
75,13.25,4.1073621666150775,-13.269761994036418,4.574846022880918,3.9002255451484986,13.121320343559642,95.0,133.83018867924528,147.0
76,6.75,2.9316150714175193,5.47703132169917,3.86005770073346,2.354654749948017,9.121320343559642,76.0,83.92592592592592,92.0
77,13.5,4.145929793656026,37.59302017185034,5.8604089846912935,2.9999856336960615,14.242640687119286,80.0,131.75925925925927,147.0
78,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,111.0,116.11111111111111,121.0
79,5.5,2.6462837142006137,-30.789657122252944,3.664375912877316,2.0169821361924787,8.414213562373096,118.0,123.0909090909091,129.0
80,5.5,2.6462837142006137,-56.30993247402018,2.7468990781342053,2.5648610872119795,7.414213562373095,101.0,123.72727272727273,136.0
81,24.25,5.556622981616415,64.58771881678092,13.650050813286297,3.0793962028463984,28.192388155425114,89.0,114.84536082474227,125.0
82,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,116.0,126.25,134.0
83,6.5,2.876813695875796,-66.80449255669684,3.4272840977394847,2.4613933942368287,8.414213562373096,126.0,137.80769230769232,147.0
84,6.25,2.8209479177387813,77.74083075209309,4.583422037351982,1.7482112079254664,9.414213562373096,104.0,113.8,123.0
85,10.0,3.5682482323055424,71.76277120312447,4.847055200010846,2.6820805148331806,11.242640687119284,116.0,131.875,141.0
86,393.25,22.376359198205208,9.449837284762776,39.348001280389354,25.52632184087901,337.350288425444,56.0,108.96630642085188,126.0
87,4.25,2.326213245840639,-45.0,3.3606722016672235,1.6803361008336117,7.82842712474619,101.0,118.94117647058823,127.0
88,116.5,12.179179240065665,-70.00164485220296,22.388930048069238,13.21950381734709,125.61574669941302,93.0,136.57510729613733,154.0
89,4.0,2.256758334191025,-26.0625081744509,2.9326504330976517,1.702809865267451,6.414213562373095,96.0,106.6875,115.0
90,3.5,2.111004122822376,-45.0,2.390457218668787,1.7728105208558367,5.414213562373095,107.0,122.5,130.0
91,40.75,7.203090409536582,-20.91764055813986,11.306956868762107,6.915636618701624,41.970562748477136,84.0,105.46625766871166,114.0
92,996.5,35.619983244361435,30.81618075105591,72.03835586555682,32.08037451355689,946.3879143724298,78.0,121.40868038133468,145.0
93,27.5,5.917270272703197,-9.009608065858325,16.372657352817974,2.957085671742611,35.31370849898476,89.0,122.31818181818181,138.0
94,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,125.0,132.44444444444446,144.0
95,4.0,2.256758334191025,-45.0,2.23606797749979,2.23606797749979,6.0,84.0,122.9375,135.0
96,35.25,6.699380116989518,82.91674705518328,11.446451532362506,4.652214549763324,37.33147545195113,93.0,141.0212765957447,159.0
97,6.25,2.8209479177387813,34.21943438758118,3.405485603075886,2.3157434674943738,8.121320343559642,105.0,114.72,129.0
98,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,116.0,123.44444444444444,129.0
99,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,90.0,100.66666666666667,108.0
100,3.75,2.1850968611841584,90.0,2.8284271247461903,1.632993161855452,6.0,101.0,107.33333333333333,112.0
101,8.5,3.2897623212397704,71.15287976665542,4.035366784503151,2.7614940732518014,10.121320343559642,116.0,131.1764705882353,139.0
102,9.0,3.385137501286538,41.029213732768675,5.518762254334118,2.173079732963337,11.949747468305832,44.0,64.80555555555556,87.0
103,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,116.0,136.66666666666666,150.0
104,4.25,2.326213245840639,-65.09825712046546,2.847653258236741,1.853138828045374,6.414213562373095,99.0,110.52941176470588,122.0
105,29.0,6.076507779746499,-12.334058317368088,9.198397112866106,4.450856182371744,25.31370849898476,100.0,117.84482758620689,127.0
106,44.0,7.48482063701911,-70.52119269704355,11.44104762464074,6.958176526433954,50.8492424049175,107.0,132.3068181818182,144.0
107,13.0,4.068428945128219,23.65543216013346,7.333077981067581,2.3498564449232826,15.363961030678928,68.0,100.75,129.0
108,9.75,3.523362819972964,51.82478394669531,4.651646594218574,3.436364473324526,12.828427124746192,119.0,138.66666666666666,150.0
109,14.0,4.222008245644752,55.11631098359337,6.3107525580554995,3.3163808199349956,15.949747468305834,80.0,110.32142857142857,124.0
110,3.75,2.1850968611841584,90.0,2.8284271247461903,1.632993161855452,6.0,91.0,118.93333333333334,136.0
111,6.0,2.763953195770684,-23.31828852080836,3.599973074118747,2.1695300256706944,8.414213562373096,110.0,120.16666666666667,128.0
112,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,110.0,123.0,135.0
113,3.75,2.1850968611841584,-45.0,2.309401076758503,2.0132891827388666,5.707106781186548,108.0,128.93333333333334,138.0
114,8.75,3.3377905890622728,-44.55393752482108,4.515099070783948,2.638955183901119,10.828427124746192,93.0,137.45714285714286,150.0
115,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,95.0,109.55555555555556,117.0
116,49.5,7.938851142601841,17.792208571294665,13.02243979024509,9.313272763307344,52.970562748477136,96.0,140.73737373737373,153.0
117,3.75,2.1850968611841584,45.00000000000002,2.309401076758503,2.0132891827388666,5.707106781186548,95.0,104.86666666666666,112.0
118,7.25,3.0382538898732494,-58.46269862023261,4.9276578938727145,1.997321583358843,10.535533905932738,77.0,111.06896551724138,124.0
119,4.75,2.4592453796829674,-12.820502912152646,2.7723491168885444,2.1478476084574902,6.707106781186548,113.0,124.63157894736842,132.0
120,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,131.0,141.0,151.0
121,7.75,3.141274657157109,-41.82990412704505,3.429816865005106,2.9577564088138337,9.414213562373096,113.0,134.29032258064515,149.0
122,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,125.0,133.11111111111111,143.0
123,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,101.0,104.16666666666667,108.0
124,4.5,2.393653682408596,0.0,3.415650255319866,1.632993161855452,7.0,98.0,120.11111111111111,131.0
125,17.5,4.720348719413148,-45.06925110105156,7.809052153073537,3.514624022793613,19.174621202458752,104.0,133.44285714285715,150.0
126,16.5,4.583497844237541,-37.1558506999069,7.489299773289782,3.0657642579350863,17.65685424949238,89.0,119.1969696969697,133.0
127,4.5,2.393653682408596,-23.10943761756565,2.7712967309465366,1.9966424556519138,6.414213562373095,55.0,75.55555555555556,108.0
128,14.25,4.259537945889915,-16.59803492245024,8.07401790186868,2.594976636018099,17.363961030678926,93.0,119.08771929824562,132.0
129,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,42.0,44.55555555555556,48.0
130,8.25,3.2410224072142872,-33.75196721480508,5.7258139980546225,1.9377819700015304,11.65685424949238,110.0,122.3030303030303,135.0
131,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,121.0,135.77777777777777,142.0
132,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,81.0,91.66666666666667,96.0
133,36.0,6.770275002573076,-19.837494428504385,14.790342662272682,5.092300837680898,37.588834764831844,43.0,84.08333333333333,128.0
134,5.0,2.5231325220201604,16.11893240360693,3.4035606700242047,1.8670229686493913,7.414213562373095,112.0,129.1,150.0
135,4.5,2.393653682408596,90.0,2.6666666666666665,2.1081851067789197,6.414213562373095,109.0,123.72222222222223,134.0
136,8.75,3.3377905890622728,89.21888754157881,3.800874790997235,3.0685840327452127,10.121320343559642,98.0,110.14285714285714,114.0
137,25.25,5.670035141386943,-24.874414069783434,14.420874093975993,3.283781250940971,29.606601717798213,67.0,91.82178217821782,116.0
138,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,127.0,134.77777777777777,150.0
139,8.75,3.3377905890622728,-54.85714725764903,5.781463635316595,2.070981397260134,12.242640687119284,65.0,84.48571428571428,114.0
140,176.0,14.96964127403822,-16.904618416868267,29.165479469360022,18.674933265671864,169.69291116568837,102.0,134.45738636363637,147.0
141,3.5,2.111004122822376,45.0,2.390457218668787,1.7728105208558367,5.414213562373095,77.0,111.07142857142857,130.0
142,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,129.0,133.44444444444446,136.0
143,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,133.0,139.11111111111111,144.0
144,119.5,12.334995970645954,63.008633946303846,22.954706579862304,12.252587291440152,113.8761543394987,97.0,142.06276150627616,158.0
145,3.75,2.1850968611841584,45.00000000000002,2.309401076758503,2.0132891827388666,5.707106781186548,37.0,41.93333333333333,47.0
146,7.75,3.141274657157109,19.82022701457706,5.150459560020858,1.9914824962496218,10.82842712474619,102.0,120.12903225806451,135.0
147,46.25,7.673807981960539,62.86348339275467,11.475027679812218,6.775498316676732,51.298989873223334,105.0,114.42702702702702,123.0
148,6.5,2.876813695875796,-33.69006752597979,3.3397374378603706,2.4806946917841692,8.414213562373096,92.0,117.76923076923077,128.0
149,7.25,3.0382538898732494,60.42216131873868,3.9479370431342655,2.6414783451318016,10.121320343559642,63.0,93.37931034482759,121.0
150,19.75,5.014626706796775,-12.225890032939546,9.804098355366365,2.751496063329178,20.65685424949238,70.0,95.32911392405063,110.0
151,1.5,1.381976597885342,0.0,1.632993161855452,1.0,3.0,107.0,110.5,115.0
152,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,95.0,120.25,128.0
153,22.75,5.382025607773058,-84.46883251298247,6.551713884854558,5.492422122174705,26.77817459305202,128.0,140.93406593406593,150.0
154,3.75,2.1850968611841584,0.0,2.8284271247461903,1.632993161855452,6.0,124.0,136.46666666666667,145.0
155,3.0,1.9544100476116797,90.0,2.23606797749979,1.632993161855452,5.0,129.0,144.5,151.0
156,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,128.0,145.77777777777777,155.0
157,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,115.0,121.55555555555556,126.0
158,65.5,9.13220620552083,-34.864959488544784,17.597721069542253,9.872877023319427,67.19543648263004,98.0,142.67557251908397,164.0
159,13.25,4.1073621666150775,-56.246445731406816,9.643507310961732,2.126204287343035,18.571067811865476,77.0,108.64150943396227,128.0
160,120.25,12.373643572303322,60.19923756670662,21.211128829360938,11.5919564850277,100.47665940288701,88.0,114.27650727650727,129.0
161,10.25,3.6125759969217834,-86.52187417284543,4.4071217586298035,3.377357857452284,12.828427124746192,133.0,145.5121951219512,155.0
162,48.5,7.858251581595959,7.812721285602451,15.349341100044128,6.322464665385119,48.38477631085023,122.0,147.88659793814432,163.0
163,9.5,3.477898169151024,-67.02043537631104,5.040526711526492,2.493262755597348,11.242640687119284,123.0,136.39473684210526,151.0
164,3.5,2.111004122822376,-45.0,2.390457218668787,1.7728105208558367,5.414213562373095,105.0,129.5,138.0
