Label,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
1,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,169.0,179.0,185.0
2,9.25,3.431831258788849,-20.551759564564055,4.273142134117352,2.7491164497254537,10.242640687119284,144.0,172.51351351351352,198.0
3,2.0,1.5957691216057308,90.0,2.23606797749979,1.0,4.0,173.0,178.625,188.0
4,15.0,4.370193722368317,51.976718836432944,7.703466956494365,3.0612156563437174,18.94974746830583,110.0,140.58333333333334,175.0
5,7.5,3.0901936161855166,84.08842076844195,5.893330251891531,1.869578885419593,10.621320343559642,160.0,191.3,208.0
6,67.75,9.287732724180174,81.18863993414621,15.123503292098016,8.895402163373225,56.248737341529164,174.0,202.44649446494466,223.0
7,13.5,4.145929793656026,26.565051177077976,4.6785562825394,4.169258453176382,14.224873734152915,130.0,184.5185185185185,204.0
8,9.5,3.477898169151024,89.34765858700644,4.374894590864661,3.1453995479196353,10.63908729652601,124.0,179.68421052631578,205.0
9,30.5,6.231677632421503,85.75656744986802,8.948245669898121,4.907842852846486,27.485281374238568,135.0,188.14754098360655,208.0
10,20.5,5.108953969950291,16.13290452961217,7.6091399841769025,3.9161164283331007,18.949747468305834,148.0,190.40243902439025,201.0
11,47.0,7.735777827895049,7.36391818797815,9.687378607225668,7.879883472092512,37.452795795510774,158.0,195.39893617021278,214.0
12,107.5,11.699284211396439,2.2660460929586357,15.706162949739907,10.969463182808283,87.0269119345812,142.0,193.14418604651163,209.0
13,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,151.0,191.0,208.0
14,166.25,14.549091872423544,44.95059903410299,27.014451846001432,11.34394014365235,125.27564927611036,135.0,196.87067669172933,215.0
15,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,169.0,183.44444444444446,194.0
16,5.5,2.6462837142006137,90.0,4.123105625617661,2.1046976186891317,8.82842712474619,77.0,170.5,192.0
17,8.5,3.2897623212397704,50.69321439820459,3.5096149644110146,3.1266641020612678,9.707106781186548,161.0,185.91176470588235,201.0
18,35.0,6.6755811781245455,-25.59129252390064,9.830964913468542,4.85851727326766,26.606601717798213,162.0,197.2,220.0
19,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,99.0,118.16666666666667,135.0
20,7.0,2.985410660720923,71.47549288963566,4.04383201155915,2.362434365580816,9.414213562373096,129.0,173.21428571428572,203.0
21,102.25,11.410028196686037,36.479856204481926,15.748343824155091,11.043309997444513,84.82285348059958,106.0,197.52567237163814,213.0
22,6.5,2.876813695875796,78.93919551202495,4.378805296210184,1.9590555115688446,8.810660171779821,160.0,200.1153846153846,211.0
23,21.75,5.262410103554244,68.32476547985131,9.353756049466796,3.144625891497567,21.485281374238568,132.0,195.816091954023,208.0
24,1.5,1.381976597885342,90.0,1.632993161855452,1.0,3.0,156.0,185.66666666666666,196.0
25,13.5,4.145929793656026,-69.18036665242451,4.886588462099982,3.8421161836416187,13.82842712474619,174.0,193.7037037037037,207.0
26,21.0,5.170882945826411,26.906428857967978,6.253937611471671,5.576762725130914,23.363961030678926,108.0,177.79761904761904,200.0
