Label,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
132,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,106.0,110.44444444444444,113.0
133,9.75,3.523362819972964,-69.20269661847419,4.341209468291233,3.0337876457176027,11.121320343559644,107.0,113.12820512820512,122.0
134,6.75,2.9316150714175193,86.20267831570429,3.9058627769347565,2.189433416161563,8.707106781186548,118.0,123.85185185185185,129.0
135,4.0,2.256758334191025,-30.96375653207352,2.8284271247461903,1.7940875118009154,6.414213562373095,77.0,83.875,93.0
136,18.75,4.886025119029199,-34.11598065290489,9.128984295876645,3.2843807387007837,21.36396103067893,119.0,126.22666666666667,133.0
137,7.25,3.0382538898732494,11.170323979997066,3.364231008062976,2.750315022105721,8.707106781186548,84.0,93.03448275862068,102.0
138,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,108.0,110.66666666666667,117.0
139,5.25,2.5854414729132054,-85.55207151516835,3.246767819546955,2.051048035927536,7.414213562373095,111.0,118.47619047619048,123.0
140,14.0,4.222008245644752,-28.703362794246907,6.039061738613787,4.521816576769309,19.828427124746188,119.0,125.16071428571429,130.0
141,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,93.0,100.66666666666667,107.0
142,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,116.0,123.33333333333333,126.0
143,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,102.0,107.11111111111111,112.0
144,13.25,4.1073621666150775,7.743054162157752,4.807557289678758,3.9984282544912864,14.949747468305832,118.0,126.73584905660377,134.0
145,5.0,2.5231325220201604,59.08929505497959,2.8397912274820793,2.2815752856997347,7.121320343559643,74.0,83.0,91.0
146,64.75,9.079772052293041,37.7471964878498,17.638892941046404,9.530174547820799,68.50609665440987,75.0,92.29729729729729,106.0
147,17.0,4.652426491681278,-57.55155551591216,9.493939061256405,3.5523860095244957,23.949747468305834,106.0,110.73529411764706,117.0
148,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,84.0,89.33333333333333,92.0
149,26.25,5.781222885281108,41.06221677479948,8.098154668152718,5.652196795264625,30.485281374238568,118.0,123.96190476190476,130.0
150,17.0,4.652426491681278,0.4026471167117607,8.3867577342853,3.3172262823232015,21.949747468305834,98.0,107.6029411764706,114.0
151,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,121.0,122.88888888888889,125.0
152,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,107.0,115.66666666666667,120.0
153,243.0,17.58969042850512,2.765449240502112,39.31301088138476,16.503726695638964,268.4238815542512,115.0,129.61111111111111,140.0
154,183.5,15.285269263539401,2.9406246633678026,23.442549654332343,17.043279356081605,189.1218433538229,118.0,128.57765667574932,137.0
155,11.5,3.826519928662906,-11.89938069185453,5.353847890403818,3.030690355836311,14.65685424949238,112.0,116.3913043478261,123.0
156,12.5,3.989422804014327,-48.12790460779428,6.459296935078455,2.700052426247697,14.949747468305834,112.0,120.68,127.0
157,12.25,3.949327084834294,-88.8070279848056,5.842315348918607,3.256078199512579,16.34619407771256,80.0,87.51020408163265,96.0
158,4.25,2.326213245840639,-65.09825712046546,2.847653258236741,1.853138828045374,6.414213562373095,109.0,114.41176470588235,119.0
159,43.0,7.399277020331919,45.78491494777882,11.877005384349678,7.959862058975101,51.55634918610404,114.0,119.52906976744185,127.0
160,1773.75,47.5227171200679,8.92242892466496,85.24421578098058,55.88873343337324,1820.982412515783,80.0,114.08245243128964,138.0
161,48.25,7.837972188868215,-20.13471976866475,11.977675627519254,8.267148920419498,55.55634918610404,117.0,126.73575129533678,134.0
162,1040.75,36.402253449245705,37.369868489458696,78.33404225651414,44.29070362290674,1072.1452736853105,114.0,133.65745856353593,153.0
163,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,115.0,117.41666666666667,121.0
164,17.25,4.686510657907603,51.707028757540634,9.272910633603662,2.7544050843708114,19.863961030678926,93.0,104.3768115942029,115.0
165,3.75,2.1850968611841584,-45.0,2.309401076758503,2.0132891827388666,5.707106781186548,126.0,130.93333333333334,135.0
166,3.0,1.9544100476116797,0.0,2.23606797749979,1.632993161855452,5.0,79.0,83.66666666666667,91.0
167,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,80.0,87.55555555555556,94.0
168,18.0,4.787307364817192,83.73678475590222,6.0962518715137115,4.58552844760088,20.4675144212722,115.0,121.47222222222223,128.0
169,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,125.0,128.44444444444446,134.0
170,10.75,3.6996385101659595,-49.30334333190934,4.6644825778881245,3.0537435569513636,11.828427124746192,119.0,128.67441860465115,133.0
171,1732.75,46.970265287092566,-1.3579881025028417,92.72138715661892,44.17210124956484,1789.4138700208591,111.0,130.71317270235176,143.0
172,15.75,4.478115991081385,23.830830154180376,5.710506644286451,4.457898059647204,20.071067811865476,127.0,131.44444444444446,136.0
173,2.25,1.692568750643269,-45.0,1.632993161855452,1.632993161855452,4.0,122.0,127.0,130.0
